loss accuracy
1.0643100888186574 0.557541412380122
0.8301474081503378 0.6434176111595467
0.8147670809039886 0.6486486486486487
0.7906713909757792 0.6726242371403661
0.7719711662897777 0.7074978204010463
0.7599277113870423 0.7214472537053183
0.7379771384760516 0.7571926765475152
0.7167462163524412 0.7728857890148213
0.6969998799517764 0.7850915431560593
0.6718682951789996 0.8125544899738448
0.6659407012859634 0.8103748910200523
0.642665553737331 0.8378378378378378
0.6209533744619115 0.8596338273757629
0.617979679922488 0.8491717523975588
0.6214343123365301 0.8456843940714909
0.6134972942322363 0.8517872711421098
0.5726706813290104 0.8849171752397559
0.5299890679489974 0.9237140366172624
0.499509803086857 0.9354838709677419
0.49465173456912054 0.9459459459459459
0.47301676716093616 0.9551002615518744
0.4708295587674368 0.958151700087184
0.4666261681288143 0.9594594594594594
0.45826759770733433 0.9655623365300785
0.45927763109947145 0.9659982563208369
0.4445665088444039 0.976460331299041
0.4293379180828384 0.984306887532694
0.4233079958502479 0.9891020052310375
0.41706296061056014 0.993025283347864
0.4110499866754986 0.9965126416739319
0.4067293414886661 0.9978204010462075
0.40372395868808575 0.9995640802092415
0.4021364326776373 0.9995640802092415
0.40108279134256486 1.0
0.4003773217837293 1.0
0.39991444967680634 1.0
0.39950848872908945 1.0
0.3993954113907885 1.0
0.3993797402020216 1.0
0.399185992160255 1.0
0.3988094313204964 1.0
0.39875528723027465 1.0
0.3987143665370259 1.0
0.39840253914764057 1.0
0.39837231424027353 1.0
0.3982153362882792 1.0
0.3982471043687337 1.0
0.3981427805467388 1.0
0.39812508726909873 1.0
0.3979755059053509 1.0
0.3980621098432732 1.0
0.3978978683351951 1.0
0.39768304799885573 1.0
0.3978970701422188 1.0
0.3976281323220902 1.0
0.3975851363271033 1.0
0.397571114737154 1.0
0.39766343905807267 1.0
0.397549590133228 1.0
0.39743193648852987 1.0
0.397455137297706 1.0
0.39717656794899736 1.0
0.39736379741479133 1.0
0.39734770052310375 1.0
0.3971900041974308 1.0
0.3971855077103313 1.0
0.39703411710917064 1.0
0.3970203349771142 1.0
0.39697771147218286 1.0
0.39726591234947145 1.0
0.39703821449978205 1.0
0.39698053175403225 1.0
0.39686074959473083 1.0
0.39695089218818114 1.0
0.3967385462500681 1.0
0.39681993532721227 1.0
0.39682427217571653 1.0
0.396788912226869 1.0
0.39674078119040157 1.0
0.3967814624257574 1.0
0.3967170748590072 1.0
0.3968526080263731 1.0
0.39675443029029533 1.0
0.3967007385094268 1.0
0.396712152668987 1.0
0.39651986798101024 1.0
0.39651087500681126 1.0
0.39651800553073235 1.0
0.39658933737637586 1.0
0.39654008886974174 1.0
0.39652604067335984 1.0
0.3964084402415268 1.0
0.39640024546030406 1.0
0.3963526199460549 1.0
0.3963801576037353 1.0
0.3963965205597483 1.0
0.3963666681424368 1.0
0.39632867415676765 1.0
0.396285199245995 1.0
0.39632127756852115 1.0
0.39623895726623803 1.0
0.39627327956421643 1.0
0.3962269311587293 1.0
0.39621926850615735 1.0
0.39624414552058357 1.0
0.39611792460460715 1.0
0.39616658776972535 1.0
0.39618771327716323 1.0
0.3961829773321709 1.0
0.39611997329991283 1.0
0.3960990074310702 1.0
0.3961125234988012 1.0
0.396003809615437 1.0
