loss accuracy
0.893312462538143 0.5610287707061901
0.6587663299640366 0.6586748038360941
0.6390679915676766 0.6281604184829991
0.6194922023996022 0.6813426329555362
0.6097365282053727 0.6900610287707062
0.5952883307166794 0.7114210985178727
0.569071895263459 0.7414995640802092
0.5480662231977441 0.7654751525719268
0.5387849949085931 0.7676547515257193
0.5188994004400065 0.7837837837837838
0.49761271123378925 0.8108108108108109
0.4802483423128269 0.8112467306015693
0.4532355763336421 0.8413251961639059
0.4832354464942513 0.8225806451612904
0.4768919408477278 0.8134263295553618
0.45418138179762424 0.8430688753269399
0.3984080200727441 0.8792502179598953
0.36617060214826724 0.8966870095902354
0.3341047691072499 0.923278116826504
0.3214627492916303 0.9315605928509154
0.3294842960321082 0.9210985178727115
0.313267755217415 0.9285091543156059
0.33502324976501197 0.9250217959895379
0.29926612009249676 0.9472537053182214
0.2757519935667775 0.9612031386224935
0.28436391043891673 0.9524847428073234
0.2558072796050839 0.97384481255449
0.2354996539035255 0.986050566695728
0.2278495595677583 0.9925893635571055
0.2228736910699447 0.9899738448125545
0.2182051268679844 0.9943330427201394
0.21537845947478476 0.995640802092415
0.20990455846944475 0.999128160418483
0.20954135405882193 0.998256320836966
0.20721714914416683 0.9986922406277245
0.20764383650283347 0.999128160418483
0.20645580607699432 0.999128160418483
0.20784361090157066 0.997384481255449
0.20444272348126227 0.999128160418483
0.2053323494629332 0.999128160418483
0.20651266402333532 0.998256320836966
0.20750811709043973 0.9978204010462075
0.20848952196116227 0.997384481255449
0.22195040795110887 0.9899738448125545
0.22256004113993025 0.9891020052310375
0.22687496594376635 0.986050566695728
0.22520054332463765 0.988666085440279
0.2256474249656032 0.9864864864864865
0.2212677933178264 0.988666085440279
0.2329251888843859 0.980819529206626
0.21484744829412325 0.993897122929381
0.2137924766374237 0.9943330427201394
0.2094933294480847 0.9960767218831735
0.2082397274692472 0.9969485614646905
0.2089592585276809 0.9969485614646905
0.2058132341246867 0.998256320836966
0.20411992093845358 0.999128160418483
0.20892150399990464 0.9965126416739319
0.20439843707429708 0.9986922406277245
0.20618750681124673 0.9978204010462075
0.20419785117936737 0.999128160418483
0.20613240488945347 0.9978204010462075
0.20548927420206245 0.999128160418483
0.20497023591604457 0.9978204010462075
0.20564304607893555 0.9978204010462075
0.20536648551588382 0.9978204010462075
0.2034454744799613 0.9995640802092415
0.20206978888540758 1.0
0.20213138277674095 1.0
0.2017095643952294 1.0
0.2015505244447131 1.0
0.20136394683651646 1.0
0.2014258200953915 1.0
0.20112894552109442 1.0
0.20102639102686357 1.0
0.2011163739817186 1.0
0.2010065293249714 1.0
0.2011373664569938 1.0
0.20109341263043537 1.0
0.20097980316348354 1.0
0.2011519866916753 1.0
0.20094488222077295 1.0
0.20085573736854292 1.0
0.20085653556151917 1.0
0.20099773589901646 1.0
0.20097558604392574 1.0
0.20077355009842252 1.0
0.20081372581156004 1.0
0.20090426750149848 1.0
0.20082788043367208 1.0
0.2008152556814312 1.0
0.2006752792398308 1.0
0.20096205667297842 1.0
0.20071000063429736 1.0
0.20078167836356392 1.0
0.20082436838457662 1.0
0.20085858425682487 1.0
0.20096426500687936 1.0
0.20090229862549042 1.0
0.20079424990293973 1.0
0.20076104507512804 1.0
0.2007154283465358 1.0
0.20075449989272287 1.0
0.20086117838399767 1.0
0.20076977198500162 1.0
0.2006557634215617 1.0
0.20058757113495804 1.0
0.2006402784778226 1.0
0.20072036383977224 1.0
0.20061891351249184 1.0
0.20052480656059285 1.0
0.20063366677933603 1.0
0.20069993009958043 1.0
0.20056687133044082 1.0
0.20069229405344105 1.0
0.20049144209418593 1.0
0.20075218513309176 1.0
0.20073744516946382 1.0
0.2005353693143118 1.0
0.20047606357617698 1.0
0.20061800889378542 1.0
0.20062430131508147 1.0
0.20057972223735832 1.0
0.2005708356888895 1.0
0.20045408666289777 1.0
0.20059826692083968 1.0
0.20067055659805472 1.0
0.2004396393700278 1.0
0.20055802469162082 1.0
0.20058602796187064 1.0
0.20047236528205373 1.0
0.20046350534001744 1.0
0.20056269412053182 1.0
0.200544814597864 1.0
0.20042553796078083 1.0
0.20045513761698316 1.0
0.20036753593784057 1.0
0.2004223318856596 1.0
0.2004550711009018 1.0
0.20035790440926057 1.0
0.20041782209534384 1.0
0.20052420791586067 1.0
0.20041782209534384 1.0
0.20055069461945566 1.0
0.2003850961833179 1.0
0.20052041649922353 1.0
0.20032654872851052 1.0
0.2003166112259563 1.0
0.20039145512069528 1.0
0.200460339174545 1.0
0.20047050283177584 1.0
0.20051522824487794 1.0
0.2004384952934285 1.0
0.2003674295121104 1.0
0.2004371782750177 1.0
0.2003579842285582 1.0
0.20047398827443874 1.0
0.20038860823241336 1.0
0.20042206582133418 1.0
0.2003174360253651 1.0
0.2003184736762342 1.0
0.2004127136602959 1.0
0.2003502151502561 1.0
0.20027537125551712 1.0
0.20037303016616037 1.0
0.20037163332845195 1.0
0.2003572658548796 1.0
0.20044602491383773 1.0
0.20032762628902845 1.0
0.20039645713001308 1.0
0.20037708764712292 1.0
0.20041645186406795 1.0
0.2004879034386579 1.0
0.20033015390011988 1.0
0.20038006756756757 1.0
0.20040297570598573 1.0
0.20049636428420609 1.0
0.20036495511388405 1.0
0.2003482994871131 1.0
0.20028838180102987 1.0
0.20027756628620177 1.0
0.20035922142767137 1.0
0.2003936767578125 1.0
0.20022890312108355 1.0
0.20030219053951887 1.0
0.20039334417740573 1.0
0.20032988783579447 1.0
0.20033329345915976 1.0
0.20036250732209024 1.0
0.2794326742316914 0.9516129032258065
0.3463330056839854 0.9040976460331299
0.2928696942516483 0.9394071490845685
0.2648867513162734 0.9620749782040104
0.2706680364367644 0.955536181342633
0.2567605614766102 0.9646904969485615
0.2523453570285255 0.9686137750653879
0.23470595741438263 0.9821272885789015
0.22992172174694855 0.9829991281604185
0.22134306291548606 0.9899738448125545
