loss accuracy
1.1051073282203574 0.4943330427201395
0.8326089288633391 0.6233653007846556
0.8248634770733435 0.6307759372275501
0.7996408450884099 0.6591107236268526
0.7784097101133391 0.7035745422842197
0.7649811243324979 0.7136006974716652
0.7378793332300294 0.7545771578029643
0.7127376912257519 0.7750653879686138
0.692996356834405 0.7842197035745423
0.6753070169463818 0.8077593722755013
0.6438145791330645 0.8347863993025283
0.6532692281495205 0.8234524847428073
0.6221085193371295 0.8513513513513513
0.588163074869224 0.8796861377506539
0.5651437215630449 0.8892763731473409
0.5256648841066369 0.9206625980819529
0.5354086918319529 0.9132519616390584
0.5192105892750108 0.9237140366172624
0.5015780807268962 0.9407149084568439
0.48499375919518306 0.949433304272014
0.4762469477100589 0.9520488230165649
0.4507458528021469 0.972972972972973
0.43319784628378377 0.9856146469049695
0.4239653343726161 0.9908456843940715
0.420363914270243 0.9925893635571055
0.4166360870068657 0.993025283347864
0.4129894625756048 0.995640802092415
0.408890582004005 0.9986922406277245
0.4059759271383909 0.9978204010462075
0.40613117567227003 0.998256320836966
0.4062255486884944 0.9986922406277245
0.40465180481010243 0.9986922406277245
0.4047451401754577 0.997384481255449
0.4038532393438045 0.998256320836966
0.4049104991537026 0.9978204010462075
0.4069408094145052 0.9960767218831735
0.4099532961325741 0.9952048823016565
0.41227159441920497 0.9934612031386225
0.422756471110097 0.986922406277245
0.41760663645311136 0.9891020052310375
0.42726365399547733 0.9825632083696599
0.43099523276584295 0.9825632083696599
0.4226008234797297 0.987794245858762
0.4310686931260898 0.983435047951177
0.4157950576742317 0.990409764603313
0.4122376712177147 0.993897122929381
0.4061608152381212 0.9969485614646905
0.408397484989715 0.9943330427201394
0.40852373251212404 0.993897122929381
0.4117955255217415 0.9908456843940715
0.4101504231912734 0.992153443766347
0.41238539013118464 0.99128160418483
0.4081872143533402 0.994768962510898
0.40228452408116283 0.998256320836966
0.40101922857522343 0.9995640802092415
0.40254622495164016 0.997384481255449
0.4006580728599063 0.999128160418483
0.4000185872537734 0.999128160418483
0.39959887078043266 1.0
0.3989870824705754 0.9995640802092415
0.39883058343436684 1.0
0.39849060643935263 1.0
0.39831125247759097 1.0
0.39818920877152353 1.0
0.3981347187976787 1.0
0.3982220145028471 1.0
0.39818354160139224 1.0
0.39807011837946815 1.0
0.3980976826435811 1.0
0.39792841251975264 1.0
0.39815427452559665 1.0
